lote_id,osm_type,osm_id,nombre_original,categoria_preliminar,etiqueta_osm,latitud,longitud,datos_osm,categoria_oficial,categoria_slug_destino,subcategoria_nombre,subcategoria_slug_destino,confianza_mapeo,estado_importacion,motivo_observacion,publicable_propuesto
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,1342290760,Tuti,Tiendas y supermercados,supermarket,0.8210419,-77.7081087,"{""name"":""Tuti"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608009520,Viveres Don Santi,Tiendas y supermercados,yes,0.7948509,-77.7346892,"{""name"":""Viveres Don Santi"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,606786310,Viveres Sebitas,Tiendas y supermercados,yes,0.7943018,-77.737594,"{""name"":""Viveres Sebitas"",""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13573974332,Víveres El Portal,Tiendas y supermercados,convenience,0.7902931,-77.7431776,"{""name"":""Víveres El Portal"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13573974348,Víveres Estebitan,Tiendas y supermercados,convenience,0.7878043,-77.7440047,"{""name"":""Víveres Estebitan"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,4978422024,Víveres Wendi,Tiendas y supermercados,supermarket,0.8026171,-77.7317849,"{""name"":""Víveres Wendi"",""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,5276698325,Víveres el Buen Vecino,Tiendas y supermercados,convenience,0.8196927,-77.7060636,"{""name"":""Víveres el Buen Vecino"",""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,valido,,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610699847,,Tiendas y supermercados,mall,0.8125012,-77.7187785,"{""shop"":""mall""}",Tiendas y supermercados,tiendas-supermercados,Centros comerciales y grandes almacenes,centros-comerciales-grandes-almacenes,baja,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607168038,,Tiendas y supermercados,supermarket,0.8152677,-77.7148112,"{""shop"":""supermarket""}",Tiendas y supermercados,tiendas-supermercados,Supermercados,supermercados,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,609556458,,Tiendas y supermercados,wholesale,0.8171712,-77.7126929,"{""shop"":""wholesale""}",Tiendas y supermercados,tiendas-supermercados,Mayoristas,mayoristas,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,609556457,,Tiendas y supermercados,wholesale,0.8172451,-77.7125617,"{""shop"":""wholesale""}",Tiendas y supermercados,tiendas-supermercados,Mayoristas,mayoristas,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,609556455,,Tiendas y supermercados,wholesale,0.8173309,-77.7124272,"{""shop"":""wholesale""}",Tiendas y supermercados,tiendas-supermercados,Mayoristas,mayoristas,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,609556466,,Tiendas y supermercados,wholesale,0.8178335,-77.7124863,"{""shop"":""wholesale""}",Tiendas y supermercados,tiendas-supermercados,Mayoristas,mayoristas,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,609556467,,Tiendas y supermercados,wholesale,0.8178627,-77.7123918,"{""shop"":""wholesale""}",Tiendas y supermercados,tiendas-supermercados,Mayoristas,mayoristas,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,609556472,,Tiendas y supermercados,wholesale,0.8184404,-77.7117506,"{""shop"":""wholesale""}",Tiendas y supermercados,tiendas-supermercados,Mayoristas,mayoristas,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,608505724,,Tiendas y supermercados,yes,0.8032974,-77.7251169,"{""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,observado,Sin nombre | Etiqueta OSM genérica shop=yes; revisar cuando sea posible.,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13395354844,,Tiendas y supermercados,convenience,0.8046483,-77.7272797,"{""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13228653135,,Tiendas y supermercados,convenience,0.804519,-77.7276629,"{""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,observado,Sin nombre,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,607543473,,Tiendas y supermercados,yes,0.7982033,-77.7345679,"{""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,observado,Sin nombre | Etiqueta OSM genérica shop=yes; revisar cuando sea posible.,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610631809,,Tiendas y supermercados,yes,0.796629,-77.7373822,"{""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,observado,Sin nombre | Etiqueta OSM genérica shop=yes; revisar cuando sea posible.,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,way,610631816,,Tiendas y supermercados,yes,0.7963789,-77.7372387,"{""shop"":""yes""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,media,observado,Sin nombre | Etiqueta OSM genérica shop=yes; revisar cuando sea posible.,false
5979a1d9-2be4-42d5-a98f-4ce30c1d1b03,node,13573974371,,Tiendas y supermercados,convenience,0.785466,-77.7440713,"{""shop"":""convenience""}",Tiendas y supermercados,tiendas-supermercados,Tiendas de barrio,tiendas-barrio,alta,observado,Sin nombre,false
